speech_recognition,start,end,max_confidence,mean_confidence,recognized_text
speech,2816.25,2817.3,0.9353390336036682,0.8889602422714233,was
speech,2819.25,2824.3,0.9850229620933533,0.9713453054428101,but that an order anything
speech,2828.25,2829.3,0.8804423213005066,0.8714151978492737,hey
speech,2830.25,2831.3,0.9999784231185913,0.9996468424797058,margarita
speech,2840.25,2843.3,1.0,1.0,that was a great concert last night scarlet tanks
speech,2844.25,2851.3,1.0,1.0,scarlets got a new cd coming out soon so let's have a look at the best way we can promote it in france okay
speech,2851.89,2857.3,0.6739601492881775,0.6739600896835327,i think scarlett should visit the major music stores in my opinion that's the best way to meet or fans
speech,2858.25,2862.3,1.0,1.0,sure what do you think jack actually i don't agree with mark
speech,2863.25,2867.3,0.9999823570251465,0.9998353719711304,scarlett
speech,2868.25,2869.3,0.9426679611206055,0.922759473323822,scarlett
speech,2870.25,2871.3,0.9997532963752747,0.9989103078842163,i agree with jacques
speech,2871.57,2874.3,0.6179258823394775,0.6116089820861816,i don't have a commercial image it isn't my style
speech,2875.25,2885.3,1.0,1.0,scarlett needs more publicity what about a series of tv and radio interviews don't you agree yes but that's what everybody does what we want something different
speech,2886.25,2892.3,0.9941898584365845,0.983238697052002,
speech,2893.25,2896.3,0.8171795606613159,0.7965227365493774,jay player favorite music
speech,2897.25,2905.3,0.7499145865440369,0.7234435081481934,
speech,2906.25,2909.3,0.9997181296348572,0.9988896250724792,scarlett
speech,2910.25,2911.3,0.9860931038856506,0.9739105701446533,the thing
speech,2917.25,2919.3,0.929932713508606,0.8871857523918152,that's a great idea
speech,2920.25,2921.3,0.9962932467460632,0.9882725477218628,thank you jack
speech,2925.25,2955.3,0.988241970539093,0.9702778458595276,
speech,2956.25,2973.3,0.949080765247345,0.9193658232688904,
speech,2974.25,2980.3,1.0,1.0,
speech,2981.25,2983.3,1.0,1.0,
speech,2984.25,2996.3,0.9255112409591675,0.8831884264945984,my opinion she's the managing director of a music company how hot she lives in paris she's in love with their marketing director and she has a lot of fun tell him what to do it's really unfair
speech,2996.89,2999.3,0.663684070110321,0.6636841297149658,we're not the office now you can't tell me i'm wrong
speech,3000.25,3008.61,0.9999949932098389,0.9999067783355713,
speech,3009.25,3011.3,0.9999958276748657,0.9998672008514404,seen as was cut out here come on
speech,3015.25,3023.61,0.83961421251297,0.8280840516090393,
speech,3024.25,3025.3,0.9451104998588562,0.9124170541763306,and
speech,3026.25,3028.3,0.9879027009010315,0.9676559567451477,in the loop together
speech,3028.57,3032.3,0.6742846965789795,0.6627325415611267,was that
speech,3034.25,3068.3,1.0,1.0,i think they didn't see each other ever since mac arrived or maybe even before that's incredible what makes you say that whatever to look at max new apartment i'm sure i'll call him on his mobile and i've seen how looking at team certain way i quite everyone smock
speech,3071.25,3072.3,0.782075822353363,0.7283698916435242,hi
speech,3073.57,3074.3,0.6547098159790039,0.6479003429412842,
speech,3085.25,3086.3,0.9905114769935608,0.980699896812439,the year all
speech,3086.57,3095.3,0.6334210634231567,0.6227940320968628,from the u s a
speech,3095.57,3097.3,0.6810348033905029,0.669640839099884,
speech,3098.25,3102.3,0.9816638231277466,0.9586484432220459,yes fine
speech,3103.25,3126.3,1.0,1.0,on your own
speech,3127.25,3128.3,0.9493560791015625,0.9029159545898438,yeah
speech,3129.25,3136.3,0.999995231628418,0.9999033212661743,kind of prefer going to museums and galleries on my own you can look at everything in your own pace that's funny
speech,3137.25,3140.3,1.0,0.9999997019767761,went to the move on saturday to really
speech,3141.25,3146.3,1.0,1.0,i didn't see you either
speech,3148.25,3148.61,0.6322475671768188,0.6322476267814636,
speech,3148.89,3149.3,0.653843879699707,0.6538437604904175,
speech,3152.25,3155.3,0.9667215347290039,0.9299644231796265,
speech,3157.25,3158.3,0.8001962900161743,0.7553331851959229,
speech,3159.25,3160.3,0.9948557615280151,0.9837530255317688,me too
speech,3162.25,3170.3,0.9960410594940186,0.991579532623291,gm mark thank you for all the information and thank you darling for a wonderful weekend alley
speech,3180.25,3185.3,0.7448905110359192,0.7214093804359436,
speech,3196.25,3208.3,1.0,1.0,now you're joking
speech,3208.57,3216.3,0.7220245003700256,0.7034004926681519,oh mark i'm so sorry i did it without thinking it's all right now it's an easy mistake to make her going to be so stupid
speech,3217.25,3219.3,0.9999998807907104,0.9999967813491821,wasn't concentrating our
speech,3220.25,3227.9300000000003,1.0,1.0,
speech,3228.25,3229.3,1.0,1.0,was my fault
speech,3232.25,3234.3,0.998791515827179,0.9958213567733765,listen everybody
speech,3235.25,3240.3,0.8971568942070007,0.8324344158172607,
speech,3241.25,3250.3,0.9828774929046631,0.9737257361412048,
speech,3260.25,3287.3,0.9737004041671753,0.9477176070213318,how
speech,3288.25,3292.3,1.0,0.9999972581863403,french they're experts are in love affairs maybe
speech,3293.25,3298.3,1.0,1.0,i think it's great that everyone knows now we don't have to pretend anymore yeah that's too
speech,3300.25,3301.3,0.9311926364898682,0.8725630044937134,allie
speech,3302.25,3306.3,1.0,1.0,i just haven't said anything
speech,3307.25,3309.3,1.0,0.9999992847442627,but it's now or never
speech,3310.25,3311.3,0.9121040105819702,0.8827953934669495,ali
speech,3312.25,3313.3,0.8413984775543213,0.8257661461830139,well
speech,3316.25,3319.3,0.9994074106216431,0.9952433109283447,
speech,3320.25,3321.3,0.9986528158187866,0.9950147867202759,i said
speech,3322.25,3324.3,0.9862815737724304,0.9668295979499817,
speech,3326.25,3327.3,0.9701520800590515,0.9471787214279175,
speech,3330.25,3332.3,0.9790313839912415,0.9655001163482666,yes yes
speech,3337.25,3342.3,0.9998693466186523,0.9986026287078857,confirm that in an email for me just don't send it to everyone in the office this time
speech,3346.25,3355.3,0.9992658495903015,0.9976541996002197,
speech,3356.25,3357.3,0.9924929738044739,0.9766139388084412,they are
speech,3358.25,3365.3,0.9955543875694275,0.9858314990997314,tents for this one chew remit remember chicken or teacher okay usually
speech,3365.57,3366.3,0.6317920684814453,0.6210312843322754,ah
speech,3367.25,3376.3,0.9121338129043579,0.9016544222831726,for about eighty or ninety percent when you see c h to gather it will be brewed now was like
speech,3377.25,3380.3,0.7890204191207886,0.7719137072563171,okay so cheap
speech,3381.25,3393.3,0.9297395944595337,0.9119921326637268,she this one t sure to check her wage which out i remember th chan
speech,3395.25,3397.3,0.959094762802124,0.9490023851394653,cheap cheap
speech,3398.25,3401.3,0.9962512850761414,0.9883664846420288,sure t teacher
